Number,Short Description,Process,System,Assignment Group,Assigned To,State,Priority,Urgency,Impact,Day,Created,Actual Start,Actual End,Closed
ERR-2025-08374,Incorrect amount corrected to wrong value during manual review,Proces X,SOLEMOS,People,Kevin Hart,Closed,Medium,Low,Low,Wednesday,2025-12-24T01:45:41.000000,2025-12-24T02:16:41.000000,2025-12-24T23:24:39.718695,2025-12-25T00:03:39.718695
ERR-2025-08375,Wrong currency pair rate applied - EUR/GBP used instead of EUR/USD,Money Rates,SOLEMOS,People,Jackie Chan,Closed,Critical,High,High,Monday,2025-12-08T02:12:08.000000,2025-12-08T02:55:08.000000,2025-12-08T04:56:16.849952,2025-12-08T05:38:16.849952
ERR-2025-08376,Standing order set up with wrong payment amount,Domestic Payment,STP CAT,People,Kevin Hart,Closed,High,Medium,Medium,Tuesday,2025-12-09T05:21:20.000000,2025-12-09T05:38:20.000000,2025-12-09T08:28:03.782683,2025-12-09T09:38:03.782683
ERR-2025-08377,Payment limit exceeded due to manual override without approval,Domestic Payment,STP CAT,People,Jackie Chan,Closed,Medium,Low,Low,Tuesday,2025-12-16T17:23:46.000000,2025-12-16T18:49:46.000000,2025-12-17T06:56:14.988809,2025-12-17T08:23:14.988809
ERR-2025-08378,Basic payment processed on wrong value date,Basic Payment,STP CAT,People,Scarlett Johansson,Closed,Medium,Medium,Medium,Monday,2025-12-08T11:39:32.000000,2025-12-08T12:05:32.000000,2025-12-08T18:46:30.741759,2025-12-08T19:34:30.741759
ERR-2025-08379,SEPA payment amount keyed incorrectly - underpayment to supplier,SEPA Payment,Stargate,People,Mark,Closed,Medium,Medium,Medium,Thursday,2025-12-11T12:14:14.000000,2025-12-11T13:40:14.000000,2025-12-12T07:03:39.771724,2025-12-12T08:24:39.771724
ERR-2025-08380,Payment released from Process X to wrong processing queue,Proces X,SOLEMOS,People,The Rock,Closed,High,High,High,Thursday,2025-12-11T17:57:46.000000,2025-12-11T18:49:46.000000,2025-12-11T21:42:53.652940,2025-12-11T22:31:53.652940
ERR-2025-08381,Payment sent without required second authorisation,Domestic Payment,STP CAT,People,The Rock,Closed,High,Medium,Medium,Monday,2025-12-01T14:38:56.000000,2025-12-01T15:18:56.000000,2025-12-01T19:51:00.423671,2025-12-01T20:37:00.423671
ERR-2025-08382,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,People,Dwayne Johnson,Closed,Medium,Medium,Medium,Monday,2025-12-15T11:45:44.000000,2025-12-15T12:36:44.000000,2025-12-16T05:56:11.441456,2025-12-16T06:50:11.441456
ERR-2025-08383,FX hedge rate misapplied to wrong transaction batch,Money Rates,SOLEMOS,People,Dwayne Johnson,Closed,Critical,High,High,Monday,2025-12-08T00:04:29.000000,2025-12-08T01:19:29.000000,2025-12-08T04:00:14.392726,2025-12-08T05:23:14.392726
ERR-2025-08384,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,People,Kevin Hart,Closed,High,High,High,Thursday,2025-12-11T16:09:36.000000,2025-12-11T16:52:36.000000,2025-12-11T19:06:10.352201,2025-12-11T19:43:10.352201
ERR-2025-08385,Payment instruction processed without customer authorisation,Basic Payment,STP CAT,People,Kevin Hart,Closed,Critical,High,High,Monday,2025-12-01T14:51:03.000000,2025-12-01T15:50:03.000000,2025-12-01T18:32:50.821342,2025-12-01T19:07:50.821342
ERR-2025-08386,Domestic payment submitted twice - duplicate detected post-settlement,Domestic Payment,STP CAT,People,Kevin Hart,Closed,Critical,High,Medium,Monday,2025-12-08T09:16:23.000000,2025-12-08T09:43:23.000000,2025-12-08T12:12:41.614126,2025-12-08T13:42:41.614126
ERR-2025-08387,Wrong fee applied to basic payment transaction,Basic Payment,STP CAT,People,Dwayne Johnson,Closed,High,High,High,Monday,2025-12-29T11:55:52.000000,2025-12-29T12:36:52.000000,2025-12-29T16:29:32.117897,2025-12-29T17:48:32.117897
ERR-2025-08388,Process X item released without required dual authorisation,Proces X,STP CAT,People,Jackie Chan,Closed,High,Medium,High,Wednesday,2025-12-03T08:30:44.000000,2025-12-03T09:48:44.000000,2025-12-03T13:37:33.600325,2025-12-03T15:03:33.600325
ERR-2025-08389,Process X item duplicated after system timeout during save,Proces X,STP CAT,People,Dwayne Johnson,Closed,Critical,High,High,Monday,2025-12-22T08:21:47.000000,2025-12-22T09:12:47.000000,2025-12-22T10:30:21.665098,2025-12-22T11:24:21.665098
ERR-2025-08390,Incorrect amount corrected to wrong value during manual review,Proces X,SOLEMOS,People,The Rock,Closed,High,High,High,Wednesday,2025-12-03T19:16:28.000000,2025-12-03T19:51:28.000000,2025-12-03T22:22:47.831626,2025-12-03T23:45:47.831626
ERR-2025-08391,Wrong currency pair rate applied - EUR/GBP used instead of EUR/USD,Money Rates,SOLEMOS,People,Scarlett Johansson,Closed,Critical,Medium,High,Monday,2025-12-22T15:07:26.000000,2025-12-22T15:28:26.000000,2025-12-22T16:47:26.904749,2025-12-22T17:11:26.904749
ERR-2025-08392,Incorrect rate override entered manually by operator,Money Rates,SOLEMOS,People,Mark,Closed,High,High,Medium,Monday,2025-12-15T10:39:39.000000,2025-12-15T11:14:39.000000,2025-12-15T16:43:08.712640,2025-12-15T17:30:08.712640
ERR-2025-08393,Reversal not processed after customer cancellation request,Domestic Payment,STP CAT,People,Scarlett Johansson,Closed,Medium,Medium,Low,Tuesday,2025-12-16T22:05:57.000000,2025-12-16T23:16:57.000000,2025-12-17T16:22:31.236887,2025-12-17T17:33:31.236887
ERR-2025-08394,Operator amended wrong field in Process X - further error introduced,Proces X,SOLEMOS,People,Scarlett Johansson,In Progress,Medium,Medium,Medium,Monday,2025-12-08T08:21:01.000000,2025-12-08T08:50:01.000000,,
ERR-2025-08395,Wrong sort code entered - domestic payment routed to wrong bank,Domestic Payment,STP CAT,People,Jackie Chan,Closed,Medium,Medium,Medium,Saturday,2025-12-06T08:48:53.000000,2025-12-06T09:14:53.000000,2025-12-06T19:16:59.222621,2025-12-06T19:32:59.222621
ERR-2025-08396,Rate effective date set incorrectly - wrong rate applied to batch,Money Rates,SOLEMOS,People,The Rock,New,High,High,High,Tuesday,2025-12-23T11:46:42.000000,,,
ERR-2025-08397,Process X SLA breached - payment delayed beyond agreed window,Proces X,SOLEMOS,People,Kevin Hart,Closed,High,High,Low,Friday,2025-12-19T10:05:10.000000,2025-12-19T10:55:10.000000,2025-12-19T15:18:35.680213,2025-12-19T16:40:35.680213
ERR-2025-08398,Incorrect payee reference causing failure to match invoice,Domestic Payment,STP CAT,People,Scarlett Johansson,In Progress,Medium,Medium,Medium,Monday,2025-12-29T17:19:14.000000,2025-12-29T17:48:14.000000,,
ERR-2025-08399,Process X SLA breached - payment delayed beyond agreed window,Proces X,SOLEMOS,People,Scarlett Johansson,Closed,High,Medium,High,Wednesday,2025-12-17T19:15:24.000000,2025-12-17T19:48:24.000000,2025-12-17T22:21:53.635688,2025-12-17T22:53:53.635688
ERR-2025-08400,Basic payment processed on wrong value date,Basic Payment,STP CAT,People,Kevin Hart,Closed,Medium,Medium,Medium,Thursday,2025-12-25T08:25:57.000000,2025-12-25T09:42:57.000000,2025-12-25T17:31:10.794684,2025-12-25T18:45:10.794684
ERR-2025-08401,Process X item released without required dual authorisation,Proces X,SOLEMOS,People,The Rock,Closed,Medium,Medium,Low,Wednesday,2025-12-31T20:11:07.000000,2025-12-31T21:32:07.000000,2026-01-01T14:30:33.960163,2026-01-01T15:31:33.960163
ERR-2025-08402,Process X SLA breached - payment delayed beyond agreed window,Proces X,STP CAT,People,Mark,Closed,Critical,High,High,Friday,2025-12-26T08:40:44.000000,2025-12-26T10:10:44.000000,2025-12-26T11:45:53.781128,2025-12-26T12:56:53.781128
ERR-2025-08403,Process X item closed without resolution - payment lost in queue,Proces X,STP CAT,People,Kevin Hart,Closed,High,High,High,Friday,2025-12-05T10:16:31.000000,2025-12-05T10:36:31.000000,2025-12-05T16:22:53.570902,2025-12-05T16:54:53.570902
ERR-2025-08404,Basic payment keyed with transposed digits in account number,Basic Payment,STP CAT,People,Jackie Chan,Closed,Medium,Medium,Medium,Sunday,2025-12-14T17:49:28.000000,2025-12-14T18:29:28.000000,2025-12-15T00:40:56.906416,2025-12-15T01:24:56.906416
ERR-2025-08405,Incorrect amount corrected to wrong value during manual review,Proces X,SOLEMOS,People,Jackie Chan,Closed,High,High,High,Thursday,2025-12-04T12:51:50.000000,2025-12-04T13:22:50.000000,2025-12-04T17:22:04.496555,2025-12-04T18:51:04.496555
ERR-2025-08406,Wrong IBAN updated during manual correction in Process X,Proces X,SOLEMOS,People,Mark,In Progress,Medium,Medium,Low,Thursday,2025-12-18T08:51:13.000000,2025-12-18T09:07:13.000000,,
ERR-2025-08407,Payment instruction processed without customer authorisation,Basic Payment,STP CAT,People,Mark,Closed,Medium,Medium,Low,Friday,2025-12-19T11:24:39.000000,2025-12-19T12:36:39.000000,2025-12-20T11:33:50.041265,2025-12-20T12:44:50.041265
ERR-2025-08408,Payment released from Process X to wrong processing queue,Proces X,SOLEMOS,People,Dwayne Johnson,Closed,Medium,Medium,Medium,Monday,2025-12-22T05:04:38.000000,2025-12-22T06:14:38.000000,2025-12-22T22:27:24.560048,2025-12-22T23:05:24.560048
ERR-2025-08409,Wrong payment details amended in Process X - error compounded,Proces X,SOLEMOS,People,The Rock,Closed,High,High,Medium,Friday,2025-12-26T14:02:27.000000,2025-12-26T14:17:27.000000,2025-12-26T18:07:09.825191,2025-12-26T18:59:09.825191
ERR-2025-08410,Process X item closed without resolution - payment lost in queue,Proces X,SOLEMOS,People,Jackie Chan,Closed,Low,Low,Low,Friday,2025-12-19T20:13:56.000000,2025-12-19T20:48:56.000000,2025-12-21T19:44:32.434204,2025-12-21T21:06:32.434204
ERR-2025-08411,Transaction limit breach not flagged during processing,Basic Payment,STP CAT,People,Mark,Closed,Medium,Low,Medium,Thursday,2025-12-04T14:54:04.000000,2025-12-04T15:59:04.000000,2025-12-05T10:57:18.846143,2025-12-05T11:32:18.846143
ERR-2025-08412,Payment released from Process X to wrong processing queue,Proces X,SOLEMOS,People,Dwayne Johnson,Closed,Medium,Low,Medium,Wednesday,2025-12-10T09:25:30.000000,2025-12-10T10:47:30.000000,2025-12-10T22:51:17.411645,2025-12-11T00:11:17.411645
ERR-2025-08413,Wrong creditor name in SEPA file causing beneficiary mismatch,SEPA Payment,STP CAT,People,Mark,Closed,High,High,Medium,Wednesday,2025-12-03T11:02:14.000000,2025-12-03T12:31:14.000000,2025-12-03T17:45:06.720947,2025-12-03T18:17:06.720947
ERR-2025-08414,Wrong payment details amended in Process X - error compounded,Proces X,SOLEMOS,People,Scarlett Johansson,Closed,Medium,Medium,Low,Monday,2025-12-08T02:36:52.000000,2025-12-08T03:31:52.000000,2025-12-08T13:37:05.353012,2025-12-08T14:24:05.353012
ERR-2025-08415,Transaction limit breach not flagged during processing,Basic Payment,STP CAT,People,Kevin Hart,Closed,High,High,High,Friday,2025-12-05T09:41:38.000000,2025-12-05T10:34:38.000000,2025-12-05T13:54:28.739728,2025-12-05T14:33:28.739728
ERR-2025-08416,SEPA recall issued too late - funds already credited and withdrawn,SEPA Payment,Stargate,People,Dwayne Johnson,Closed,High,High,High,Monday,2025-12-01T04:28:12.000000,2025-12-01T04:40:12.000000,2025-12-01T07:25:20.704463,2025-12-01T08:07:20.704463
ERR-2025-08417,SWIFT message sent with incorrect sender reference,International Transfer,Stargate,People,The Rock,Closed,Critical,High,High,Tuesday,2025-12-23T11:32:22.000000,2025-12-23T12:29:22.000000,2025-12-23T13:42:46.928032,2025-12-23T14:44:46.928032
ERR-2025-08418,Process X item duplicated after system timeout during save,Proces X,STP CAT,People,Scarlett Johansson,Closed,Low,Low,Low,Saturday,2025-12-27T17:17:39.000000,2025-12-27T18:17:39.000000,2025-12-29T11:52:12.362651,2025-12-29T13:07:12.362651
ERR-2025-08419,SEPA batch submitted after cut-off - delayed by one business day,SEPA Payment,Stargate,People,Dwayne Johnson,Closed,High,Medium,High,Wednesday,2025-12-03T10:53:37.000000,2025-12-03T11:25:37.000000,2025-12-03T14:21:07.019014,2025-12-03T15:07:07.019014
ERR-2025-08420,Payment applied to wrong customer account after name match failure,Basic Payment,STP CAT,People,Kevin Hart,Closed,Critical,High,High,Friday,2025-12-05T17:58:15.000000,2025-12-05T18:14:15.000000,2025-12-05T19:26:40.056555,2025-12-05T20:29:40.056555
ERR-2025-08421,Process X item duplicated after system timeout during save,Proces X,SOLEMOS,People,Jackie Chan,In Progress,High,Medium,Medium,Monday,2025-12-15T10:17:03.000000,2025-12-15T10:45:03.000000,,
ERR-2025-08422,Wrong IBAN updated during manual correction in Process X,Proces X,SOLEMOS,People,Dwayne Johnson,Closed,High,High,High,Thursday,2025-12-11T21:45:19.000000,2025-12-11T22:47:19.000000,2025-12-12T02:13:42.725857,2025-12-12T02:34:42.725857
ERR-2025-08423,Incorrect interest rate applied to overnight settlement,Money Rates,SOLEMOS,People,Kevin Hart,Closed,High,Medium,High,Monday,2025-12-08T17:58:22.000000,2025-12-08T19:18:22.000000,2025-12-08T23:57:14.116523,2025-12-09T00:49:14.116523
ERR-2025-08424,Domestic payment submitted twice - duplicate detected post-settlement,Domestic Payment,STP CAT,People,Dwayne Johnson,Closed,Medium,Medium,Medium,Friday,2025-12-05T13:36:32.000000,2025-12-05T14:49:32.000000,2025-12-06T12:45:24.356622,2025-12-06T13:38:24.356622
ERR-2025-08425,Process X SLA breached - payment delayed beyond agreed window,Proces X,SOLEMOS,People,The Rock,Closed,Medium,Medium,Low,Tuesday,2025-12-02T12:57:26.000000,2025-12-02T14:03:26.000000,2025-12-03T13:38:36.517137,2025-12-03T14:40:36.517137
ERR-2025-08426,Payment posted to wrong GL account - reconciliation discrepancy,Basic Payment,STP CAT,People,Kevin Hart,Closed,Medium,Medium,Low,Monday,2025-12-08T14:47:32.000000,2025-12-08T15:27:32.000000,2025-12-08T22:57:22.050861,2025-12-09T00:16:22.050861
ERR-2025-08427,Process X item approved without verifying beneficiary details,Proces X,STP CAT,People,Jackie Chan,Closed,Medium,Medium,Medium,Wednesday,2025-12-10T19:55:01.000000,2025-12-10T20:09:01.000000,2025-12-11T14:26:07.096741,2025-12-11T15:10:07.096741
ERR-2025-08428,Manual override applied in Process X without supervisor sign-off,Proces X,SOLEMOS,People,The Rock,Closed,Medium,Medium,Low,Tuesday,2025-12-23T06:22:11.000000,2025-12-23T07:18:11.000000,2025-12-24T03:46:30.204674,2025-12-24T04:23:30.204674
ERR-2025-08429,Incorrect amount corrected to wrong value during manual review,Proces X,STP CAT,People,Kevin Hart,Closed,Medium,Medium,Medium,Friday,2025-12-19T14:10:46.000000,2025-12-19T14:45:46.000000,2025-12-20T03:47:59.597350,2025-12-20T04:11:59.597350
ERR-2025-08430,Payment sent without required second authorisation,Domestic Payment,STP CAT,People,The Rock,Closed,Low,Low,Low,Monday,2025-12-01T05:39:57.000000,2025-12-01T06:08:57.000000,2025-12-02T04:58:12.726790,2025-12-02T05:22:12.726790
ERR-2025-08431,Payment released from Process X to wrong processing queue,Proces X,STP CAT,People,Mark,Closed,Low,Low,Low,Tuesday,2025-12-02T13:44:39.000000,2025-12-02T14:59:39.000000,2025-12-04T07:57:44.852643,2025-12-04T09:04:44.852643
ERR-2025-08432,Incorrect amount corrected to wrong value during manual review,Proces X,SOLEMOS,People,Dwayne Johnson,Closed,Medium,Medium,Low,Thursday,2025-12-18T08:43:57.000000,2025-12-18T08:57:57.000000,2025-12-18T19:38:18.276411,2025-12-18T20:10:18.276411
ERR-2025-08433,Process X item duplicated after system timeout during save,Proces X,SOLEMOS,People,Mark,Closed,High,High,High,Thursday,2025-12-11T09:41:54.000000,2025-12-11T10:31:54.000000,2025-12-11T15:43:54.702512,2025-12-11T16:36:54.702512
ERR-2025-08434,Process X item duplicated after system timeout during save,Proces X,SOLEMOS,People,Scarlett Johansson,Closed,Medium,Medium,Medium,Friday,2025-12-12T10:04:12.000000,2025-12-12T10:42:12.000000,2025-12-12T19:06:11.881353,2025-12-12T19:22:11.881353
ERR-2025-08435,Operator amended wrong field in Process X - further error introduced,Proces X,SOLEMOS,People,Jackie Chan,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T10:11:09.000000,2025-12-30T11:14:09.000000,2025-12-31T09:50:42.007267,2025-12-31T10:23:42.007267
ERR-2025-08436,Process X SLA breached - payment delayed beyond agreed window,Proces X,SOLEMOS,People,Scarlett Johansson,Closed,High,High,High,Friday,2025-12-12T08:58:30.000000,2025-12-12T09:24:30.000000,2025-12-12T13:42:32.897822,2025-12-12T14:17:32.897822
ERR-2025-08437,Payment instruction processed without customer authorisation,Basic Payment,STP CAT,People,Kevin Hart,Closed,Medium,Medium,Low,Monday,2025-12-15T08:32:06.000000,2025-12-15T10:00:06.000000,2025-12-15T22:47:32.240157,2025-12-15T23:16:32.240157
ERR-2025-08438,Incorrect interest rate applied to overnight settlement,Money Rates,SOLEMOS,People,Scarlett Johansson,Closed,High,Medium,Medium,Sunday,2025-12-28T16:29:23.000000,2025-12-28T17:13:23.000000,2025-12-28T22:02:53.506019,2025-12-28T23:30:53.506019
ERR-2025-08439,Process X item duplicated after system timeout during save,Proces X,SOLEMOS,People,The Rock,Closed,Medium,Medium,Medium,Monday,2025-12-29T21:56:24.000000,2025-12-29T22:54:24.000000,2025-12-30T07:12:27.626188,2025-12-30T08:21:27.626188
ERR-2025-08440,Process X item duplicated after system timeout during save,Proces X,SOLEMOS,People,Kevin Hart,Closed,Medium,Medium,Medium,Monday,2025-12-22T16:35:00.000000,2025-12-22T17:25:00.000000,2025-12-23T07:46:24.749342,2025-12-23T08:44:24.749342
ERR-2025-08441,Wrong IBAN updated during manual correction in Process X,Proces X,SOLEMOS,People,Dwayne Johnson,Closed,High,High,Medium,Thursday,2025-12-11T23:04:35.000000,2025-12-11T23:58:35.000000,2025-12-12T03:01:20.720290,2025-12-12T04:27:20.720290
ERR-2025-08442,Process X item closed without resolution - payment lost in queue,Proces X,STP CAT,People,Dwayne Johnson,Closed,Medium,Low,Medium,Wednesday,2025-12-24T11:16:29.000000,2025-12-24T11:37:29.000000,2025-12-24T19:12:25.534368,2025-12-24T20:16:25.534368
ERR-2025-08443,Wrong currency pair rate applied - EUR/GBP used instead of EUR/USD,Money Rates,SOLEMOS,People,Kevin Hart,Closed,Critical,High,Medium,Thursday,2025-12-25T11:15:47.000000,2025-12-25T12:39:47.000000,2025-12-25T15:09:19.578198,2025-12-25T15:49:19.578198
ERR-2025-08444,Standing order set up with wrong payment amount,Domestic Payment,STP CAT,People,Dwayne Johnson,Closed,Medium,Medium,Medium,Thursday,2025-12-25T14:56:46.000000,2025-12-25T15:09:46.000000,2025-12-26T09:18:18.825260,2025-12-26T10:06:18.825260
ERR-2025-08445,Wrong fee applied to basic payment transaction,Basic Payment,STP CAT,People,Mark,New,Critical,High,High,Monday,2025-12-22T22:05:30.000000,,,
ERR-2025-08446,Incorrect currency conversion applied to basic payment,Basic Payment,STP CAT,People,Dwayne Johnson,Closed,High,High,High,Friday,2025-12-26T10:39:18.000000,2025-12-26T11:13:18.000000,2025-12-26T13:54:39.753148,2025-12-26T14:46:39.753148
ERR-2025-08447,Process X item closed without resolution - payment lost in queue,Proces X,STP CAT,People,Jackie Chan,Closed,Medium,Medium,Medium,Wednesday,2025-12-31T08:21:26.000000,2025-12-31T09:20:26.000000,2025-12-31T22:06:27.843806,2025-12-31T23:34:27.843806
ERR-2025-08448,Duplicate payment entry not caught before submission,Basic Payment,STP CAT,People,The Rock,Closed,High,Medium,High,Tuesday,2025-12-30T09:45:34.000000,2025-12-30T10:43:34.000000,2025-12-30T14:57:23.075521,2025-12-30T15:54:23.075521
